"";"trial_index";"task";"subject";"condition1";"type";"category";"rt";"timeout";"memory";"memoryResp";"nr_pres";"memoryCorrect";"cs_selected"
"63428";247;"memory1";"wmww4dcof4";"many_one";"CSpred";"2";"1300.234999973327";"false";"old";1;"10";"incorrect";"2_1/CS1_pred"
"63431";250;"memory1";"wmww4dcof4";"many_one";"CS";"1";"1654.610000026878";"false";"old";1;"11";"correct";"1_1/CS2"
"63434";253;"memory1";"wmww4dcof4";"many_one";"CS";"4";"736.780000035651";"false";"old";1;"12";"correct";"4_1/CS6"
"63437";256;"memory1";"wmww4dcof4";"many_one";"distractor";NA;"839.3799999612384";"false";"new";0;"13";"correct";"distractor_1/dis2"
"63440";259;"memory1";"wmww4dcof4";"many_one";"GSnew";"2";"827.7050000033341";"false";"new";0;"14";"correct";"2_1/GS1"
"63443";262;"memory1";"wmww4dcof4";"many_one";"CS";"3";"721.4600000297651";"false";"old";1;"15";"correct";"3_1/CS9"
"63446";265;"memory1";"wmww4dcof4";"many_one";"CSpred";"4";"676.900000020396";"false";"old";1;"16";"incorrect";"4_1/CS6_pred"
"63449";268;"memory1";"wmww4dcof4";"many_one";"GSnew";"3";"783.6849999730475";"false";"new";0;"17";"correct";"3_1/GS1"
"63452";271;"memory1";"wmww4dcof4";"many_one";"GSold";"1";"804.9999999930151";"false";"new";0;"18";"correct";"1_1/CS8"
"63455";274;"memory1";"wmww4dcof4";"many_one";"CSnonpred";"2";"779.8750000074506";"false";"old";1;"19";"incorrect";"2_1/CS1_unpred"
"63458";277;"memory1";"wmww4dcof4";"many_one";"CSnonpred";"3";"870.6000000238419";"false";"old";1;"20";"incorrect";"3_1/CS9_unpred"
"63461";280;"memory1";"wmww4dcof4";"many_one";"CSnonpred";"4";"781.684999994468";"false";"old";1;"21";"incorrect";"4_1/CS6_unpred"
"63464";283;"memory1";"wmww4dcof4";"many_one";"distractor";NA;"677.8300000005402";"false";"new";0;"22";"correct";"distractor_1/dis3"
"63467";286;"memory1";"wmww4dcof4";"many_one";"CS";"2";"572.3850000067614";"false";"old";1;"23";"correct";"2_1/CS1"
"63749";217;"memory1";"wn59fv4fxo";"many_fill";"GSnew";"4";"1566";"false";"new";0;"0";"correct";"4_1/GS1"
"63752";220;"memory1";"wn59fv4fxo";"many_fill";"GSold";"3";"522";"false";"new";0;"1";"correct";"3_1/CS10"
"63755";223;"memory1";"wn59fv4fxo";"many_fill";"distractor";NA;"489";"false";"new";0;"2";"correct";"distractor_1/dis1"
"63758";226;"memory1";"wn59fv4fxo";"many_fill";"GSold";"2";"422";"false";"new";0;"3";"correct";"2_1/CS5"
"63761";229;"memory1";"wn59fv4fxo";"many_fill";"CSpred";"4";"377";"false";"new";0;"4";"correct";"4_1/CS8_pred"
"63764";232;"memory1";"wn59fv4fxo";"many_fill";"distractor";NA;"387";"false";"new";0;"5";"correct";"distractor_1/dis4"
"63767";235;"memory1";"wn59fv4fxo";"many_fill";"CS";"1";"null";"true";"miss";NA;"6";"miss";"1_1/CS4"
"63770";238;"memory1";"wn59fv4fxo";"many_fill";"CSpred";"1";"1629";"false";"new";0;"7";"correct";"1_1/CS4_pred"
"63773";241;"memory1";"wn59fv4fxo";"many_fill";"CSnonpred";"1";"1262";"false";"new";0;"8";"correct";"1_1/CS4_unpred"
"63776";244;"memory1";"wn59fv4fxo";"many_fill";"CS";"2";"891";"false";"old";1;"9";"correct";"2_1/CS1"
"63779";247;"memory1";"wn59fv4fxo";"many_fill";"GSold";"1";"529";"false";"old";1;"10";"incorrect";"1_1/CS8"
"63782";250;"memory1";"wn59fv4fxo";"many_fill";"distractor";NA;"1105";"false";"new";0;"11";"correct";"distractor_1/dis2"
"63785";253;"memory1";"wn59fv4fxo";"many_fill";"GSold";"4";"1617";"false";"new";0;"12";"correct";"4_1/CS10"
"63788";256;"memory1";"wn59fv4fxo";"many_fill";"distractor";NA;"1087";"false";"new";0;"13";"correct";"distractor_1/dis3"
"63791";259;"memory1";"wn59fv4fxo";"many_fill";"CSnonpred";"3";"984";"false";"old";1;"14";"incorrect";"3_1/CS4_unpred"
"63794";262;"memory1";"wn59fv4fxo";"many_fill";"CSpred";"2";"656";"false";"old";1;"15";"incorrect";"2_1/CS1_pred"
"63797";265;"memory1";"wn59fv4fxo";"many_fill";"CSpred";"3";"625";"false";"old";1;"16";"incorrect";"3_1/CS4_pred"
"63800";268;"memory1";"wn59fv4fxo";"many_fill";"GSnew";"3";"1492";"false";"new";0;"17";"correct";"3_1/GS1"
"63803";271;"memory1";"wn59fv4fxo";"many_fill";"CS";"4";"1156";"false";"old";1;"18";"correct";"4_1/CS8"
"63806";274;"memory1";"wn59fv4fxo";"many_fill";"GSnew";"1";"1095";"false";"new";0;"19";"correct";"1_1/GS1"
"63809";277;"memory1";"wn59fv4fxo";"many_fill";"CSnonpred";"2";"728";"false";"old";1;"20";"incorrect";"2_1/CS1_unpred"
"63812";280;"memory1";"wn59fv4fxo";"many_fill";"CS";"3";"592";"false";"old";1;"21";"correct";"3_1/CS4"
"63815";283;"memory1";"wn59fv4fxo";"many_fill";"CSnonpred";"4";"1041";"false";"old";1;"22";"incorrect";"4_1/CS8_unpred"
"63818";286;"memory1";"wn59fv4fxo";"many_fill";"GSnew";"2";"1266";"false";"old";1;"23";"incorrect";"2_1/GS1"
"64100";217;"memory1";"wokle3xz6m";"one_one";"CSnonpred";"2";"3499.89499989897";"false";"old";1;"0";"incorrect";"2_1/CS6_unpred"
"64103";220;"memory1";"wokle3xz6m";"one_one";"CS";"4";"3798.6949998885393";"false";"old";1;"1";"correct";"4_1/CS8"
"64106";223;"memory1";"wokle3xz6m";"one_one";"CSpred";"4";"2445.8749999757856";"false";"new";0;"2";"correct";"4_1/CS8_pred"
"64109";226;"memory1";"wokle3xz6m";"one_one";"CSnonpred";"3";"3107.7600000426173";"false";"new";0;"3";"correct";"3_1/CS3_unpred"
"64112";229;"memory1";"wokle3xz6m";"one_one";"distractor";NA;"837.7350000664592";"false";"new";0;"4";"correct";"distractor_1/dis2"
"64115";232;"memory1";"wokle3xz6m";"one_one";"CSpred";"1";"1065.184999955818";"false";"new";0;"5";"correct";"1_1/CS9_pred"
"64118";235;"memory1";"wokle3xz6m";"one_one";"CSnonpred";"4";"1510.6099999975413";"false";"new";0;"6";"correct";"4_1/CS8_unpred"
"64121";238;"memory1";"wokle3xz6m";"one_one";"CSpred";"3";"1421.0449999663979";"false";"new";0;"7";"correct";"3_1/CS3_pred"
"64124";241;"memory1";"wokle3xz6m";"one_one";"CS";"1";"2110.6850001960993";"false";"old";1;"8";"correct";"1_1/CS9"
"64127";244;"memory1";"wokle3xz6m";"one_one";"CSnonpred";"1";"null";"true";"miss";NA;"9";"miss";"1_1/CS9_unpred"
"64130";247;"memory1";"wokle3xz6m";"one_one";"GSnew";"1";"823.80500016734";"false";"new";0;"10";"correct";"1_1/GS1"
"64133";250;"memory1";"wokle3xz6m";"one_one";"GSold";"3";"647.3499999847263";"false";"new";0;"11";"correct";"3_1/CS10"
"64136";253;"memory1";"wokle3xz6m";"one_one";"distractor";NA;"658.6150000803173";"false";"new";0;"12";"correct";"distractor_1/dis4"
"64139";256;"memory1";"wokle3xz6m";"one_one";"GSnew";"2";"757.2449999861419";"false";"new";0;"13";"correct";"2_1/GS1"
"64142";259;"memory1";"wokle3xz6m";"one_one";"GSnew";"4";"684.6199999563396";"false";"new";0;"14";"correct";"4_1/GS1"
"64145";262;"memory1";"wokle3xz6m";"one_one";"CS";"2";"615.6750000081956";"false";"old";1;"15";"correct";"2_1/CS6"
"64148";265;"memory1";"wokle3xz6m";"one_one";"CS";"3";"740.7100000418723";"false";"old";1;"16";"correct";"3_1/CS3"
"64151";268;"memory1";"wokle3xz6m";"one_one";"CSpred";"2";"567.7650000434369";"false";"old";1;"17";"incorrect";"2_1/CS6_pred"
"64154";271;"memory1";"wokle3xz6m";"one_one";"GSnew";"3";"615.5699999071658";"false";"new";0;"18";"correct";"3_1/GS1"
"64157";274;"memory1";"wokle3xz6m";"one_one";"GSold";"4";"597.3499999381602";"false";"new";0;"19";"correct";"4_1/CS1"
"64160";277;"memory1";"wokle3xz6m";"one_one";"GSold";"1";"757.3549998924136";"false";"new";0;"20";"correct";"1_1/CS8"
"64163";280;"memory1";"wokle3xz6m";"one_one";"distractor";NA;"546.6750001069158";"false";"new";0;"21";"correct";"distractor_1/dis3"
"64166";283;"memory1";"wokle3xz6m";"one_one";"GSold";"2";"641.7499999515712";"false";"new";0;"22";"correct";"2_1/CS1"
"64169";286;"memory1";"wokle3xz6m";"one_one";"distractor";NA;"789.0500000212342";"false";"new";0;"23";"correct";"distractor_1/dis1"
"64451";217;"memory1";"wwyg5tgh3r";"many_one";"GSold";"3";"1936.970000009751";"false";"old";1;"0";"incorrect";"3_1/CS7"
"64454";220;"memory1";"wwyg5tgh3r";"many_one";"GSold";"2";"942.5550000160001";"false";"old";1;"1";"incorrect";"2_1/CS9"
"64457";223;"memory1";"wwyg5tgh3r";"many_one";"GSnew";"2";"564.1149999864865";"false";"new";0;"2";"correct";"2_1/GS1"
"64460";226;"memory1";"wwyg5tgh3r";"many_one";"CS";"1";"874.5849999831989";"false";"new";0;"3";"incorrect";"1_1/CS4"
"64463";229;"memory1";"wwyg5tgh3r";"many_one";"CSnonpred";"3";"692.5999999803025";"false";"old";1;"4";"incorrect";"3_1/CS2_unpred"
"64466";232;"memory1";"wwyg5tgh3r";"many_one";"distractor";NA;"594.4650000019465";"false";"new";0;"5";"correct";"distractor_1/dis1"
"64469";235;"memory1";"wwyg5tgh3r";"many_one";"CSnonpred";"1";"1012.3099999909755";"false";"new";0;"6";"correct";"1_1/CS4_unpred"
"64472";238;"memory1";"wwyg5tgh3r";"many_one";"GSnew";"4";"940.3950000123587";"false";"new";0;"7";"correct";"4_1/GS1"
"64475";241;"memory1";"wwyg5tgh3r";"many_one";"CSpred";"2";"657.5699999812059";"false";"old";1;"8";"incorrect";"2_1/CS2_pred"
"64478";244;"memory1";"wwyg5tgh3r";"many_one";"distractor";NA;"749.8450000130106";"false";"new";0;"9";"correct";"distractor_1/dis2"
"64481";247;"memory1";"wwyg5tgh3r";"many_one";"CSpred";"4";"735.5700000189245";"false";"old";1;"10";"incorrect";"4_1/CS2_pred"
"64484";250;"memory1";"wwyg5tgh3r";"many_one";"CS";"3";"737.2849999810569";"false";"old";1;"11";"correct";"3_1/CS2"
"64487";253;"memory1";"wwyg5tgh3r";"many_one";"CSnonpred";"2";"915.4099999868777";"false";"old";1;"12";"incorrect";"2_1/CS2_unpred"
"64490";256;"memory1";"wwyg5tgh3r";"many_one";"CSpred";"3";"775.1150000258349";"false";"old";1;"13";"incorrect";"3_1/CS2_pred"
"64493";259;"memory1";"wwyg5tgh3r";"many_one";"CSnonpred";"4";"829.9750000005588";"false";"new";0;"14";"correct";"4_1/CS2_unpred"
"64496";262;"memory1";"wwyg5tgh3r";"many_one";"GSnew";"1";"762.2350000019651";"false";"new";0;"15";"correct";"1_1/GS1"
"64499";265;"memory1";"wwyg5tgh3r";"many_one";"CS";"2";"847.7550000243355";"false";"old";1;"16";"correct";"2_1/CS2"
"64502";268;"memory1";"wwyg5tgh3r";"many_one";"GSold";"1";"848.0649999983143";"false";"new";0;"17";"correct";"1_1/CS5"
"64505";271;"memory1";"wwyg5tgh3r";"many_one";"CS";"4";"673.2199999969453";"false";"old";1;"18";"correct";"4_1/CS2"
"64508";274;"memory1";"wwyg5tgh3r";"many_one";"GSold";"4";"842.0299999997951";"false";"old";1;"19";"incorrect";"4_1/CS1"
"64511";277;"memory1";"wwyg5tgh3r";"many_one";"distractor";NA;"829.0750000160187";"false";"new";0;"20";"correct";"distractor_1/dis4"
"64514";280;"memory1";"wwyg5tgh3r";"many_one";"CSpred";"1";"1069.019999995362";"false";"new";0;"21";"correct";"1_1/CS4_pred"
"64517";283;"memory1";"wwyg5tgh3r";"many_one";"GSnew";"3";"842.5500000012107";"false";"old";1;"22";"incorrect";"3_1/GS1"
"64520";286;"memory1";"wwyg5tgh3r";"many_one";"distractor";NA;"740.380000002915";"false";"new";0;"23";"correct";"distractor_1/dis3"
"64802";217;"memory1";"wxrxrc8s2x";"many_fill";"GSnew";"3";"2551";"false";"new";0;"0";"correct";"3_1/GS1"
"64805";220;"memory1";"wxrxrc8s2x";"many_fill";"GSold";"1";"1264";"false";"new";0;"1";"correct";"1_1/CS2"
"64808";223;"memory1";"wxrxrc8s2x";"many_fill";"CSpred";"3";"2172";"false";"new";0;"2";"correct";"3_1/CS1_pred"
"64811";226;"memory1";"wxrxrc8s2x";"many_fill";"CSpred";"4";"838";"false";"old";1;"3";"incorrect";"4_1/CS1_pred"
"64814";229;"memory1";"wxrxrc8s2x";"many_fill";"GSnew";"4";"1031";"false";"new";0;"4";"correct";"4_1/GS1"
"64817";232;"memory1";"wxrxrc8s2x";"many_fill";"CS";"2";"944";"false";"old";1;"5";"correct";"2_1/CS8"
"64820";235;"memory1";"wxrxrc8s2x";"many_fill";"CSnonpred";"2";"1524";"false";"old";1;"6";"incorrect";"2_1/CS8_unpred"
"64823";238;"memory1";"wxrxrc8s2x";"many_fill";"distractor";NA;"1129";"false";"new";0;"7";"correct";"distractor_1/dis2"
"64826";241;"memory1";"wxrxrc8s2x";"many_fill";"GSold";"2";"1894";"false";"old";1;"8";"incorrect";"2_1/CS7"
"64829";244;"memory1";"wxrxrc8s2x";"many_fill";"GSnew";"2";"976";"false";"new";0;"9";"correct";"2_1/GS1"
"64832";247;"memory1";"wxrxrc8s2x";"many_fill";"GSold";"3";"924";"false";"new";0;"10";"correct";"3_1/CS8"
"64835";250;"memory1";"wxrxrc8s2x";"many_fill";"CSpred";"2";"2344";"false";"new";0;"11";"correct";"2_1/CS8_pred"
"64838";253;"memory1";"wxrxrc8s2x";"many_fill";"CSnonpred";"3";"1253";"false";"old";1;"12";"incorrect";"3_1/CS1_unpred"
"64841";256;"memory1";"wxrxrc8s2x";"many_fill";"distractor";NA;"977";"false";"new";0;"13";"correct";"distractor_1/dis1"
"64844";259;"memory1";"wxrxrc8s2x";"many_fill";"CS";"3";"1460";"false";"old";1;"14";"correct";"3_1/CS1"
"64847";262;"memory1";"wxrxrc8s2x";"many_fill";"CS";"4";"955";"false";"old";1;"15";"correct";"4_1/CS1"
"64850";265;"memory1";"wxrxrc8s2x";"many_fill";"CSnonpred";"4";"1369";"false";"new";0;"16";"correct";"4_1/CS1_unpred"
"64853";268;"memory1";"wxrxrc8s2x";"many_fill";"GSold";"4";"1031";"false";"new";0;"17";"correct";"4_1/CS3"
"64856";271;"memory1";"wxrxrc8s2x";"many_fill";"GSnew";"1";"772";"false";"new";0;"18";"correct";"1_1/GS1"
"64859";274;"memory1";"wxrxrc8s2x";"many_fill";"distractor";NA;"794";"false";"new";0;"19";"correct";"distractor_1/dis3"
"64862";277;"memory1";"wxrxrc8s2x";"many_fill";"CSpred";"1";"784";"false";"new";0;"20";"correct";"1_1/CS5_pred"
"64865";280;"memory1";"wxrxrc8s2x";"many_fill";"CS";"1";"970";"false";"new";0;"21";"incorrect";"1_1/CS5"
"64868";283;"memory1";"wxrxrc8s2x";"many_fill";"distractor";NA;"1098";"false";"new";0;"22";"correct";"distractor_1/dis4"
"64871";286;"memory1";"wxrxrc8s2x";"many_fill";"CSnonpred";"1";"877";"false";"new";0;"23";"correct";"1_1/CS5_unpred"
"65153";217;"memory1";"x6bhmbamog";"one_one";"GSold";"3";"1647";"false";"new";0;"0";"correct";"3_1/CS3"
"65156";220;"memory1";"x6bhmbamog";"one_one";"GSold";"2";"1493";"false";"new";0;"1";"correct";"2_1/CS4"
"65159";223;"memory1";"x6bhmbamog";"one_one";"CS";"1";"1381";"false";"old";1;"2";"correct";"1_1/CS8"
"65162";226;"memory1";"x6bhmbamog";"one_one";"CS";"2";"1108";"false";"old";1;"3";"correct";"2_1/CS2"
"65165";229;"memory1";"x6bhmbamog";"one_one";"CSpred";"4";"2203";"false";"new";0;"4";"correct";"4_1/CS4_pred"
"65168";232;"memory1";"x6bhmbamog";"one_one";"distractor";NA;"791";"false";"new";0;"5";"correct";"distractor_1/dis4"
"65171";235;"memory1";"x6bhmbamog";"one_one";"GSold";"4";"905";"false";"new";0;"6";"correct";"4_1/CS1"
"65174";238;"memory1";"x6bhmbamog";"one_one";"GSnew";"2";"795";"false";"new";0;"7";"correct";"2_1/GS1"
"65177";241;"memory1";"x6bhmbamog";"one_one";"CS";"3";"1506";"false";"old";1;"8";"correct";"3_1/CS7"
"65180";244;"memory1";"x6bhmbamog";"one_one";"CSnonpred";"2";"3957";"false";"old";1;"9";"incorrect";"2_1/CS2_unpred"
"65183";247;"memory1";"x6bhmbamog";"one_one";"GSold";"1";"1063";"false";"new";0;"10";"correct";"1_1/CS7"
"65186";250;"memory1";"x6bhmbamog";"one_one";"CS";"4";"1514";"false";"old";1;"11";"correct";"4_1/CS4"
"65189";253;"memory1";"x6bhmbamog";"one_one";"CSpred";"3";"1398";"false";"old";1;"12";"incorrect";"3_1/CS7_pred"
"65192";256;"memory1";"x6bhmbamog";"one_one";"CSnonpred";"4";"1146";"false";"new";0;"13";"correct";"4_1/CS4_unpred"
"65195";259;"memory1";"x6bhmbamog";"one_one";"GSnew";"4";"840";"false";"new";0;"14";"correct";"4_1/GS1"
"65198";262;"memory1";"x6bhmbamog";"one_one";"distractor";NA;"688";"false";"new";0;"15";"correct";"distractor_1/dis2"
"65201";265;"memory1";"x6bhmbamog";"one_one";"CSpred";"1";"null";"true";"miss";NA;"16";"miss";"1_1/CS8_pred"
"65204";268;"memory1";"x6bhmbamog";"one_one";"CSnonpred";"3";"1588";"false";"new";0;"17";"correct";"3_1/CS7_unpred"
"65207";271;"memory1";"x6bhmbamog";"one_one";"distractor";NA;"704";"false";"new";0;"18";"correct";"distractor_1/dis1"
"65210";274;"memory1";"x6bhmbamog";"one_one";"CSnonpred";"1";"1025";"false";"new";0;"19";"correct";"1_1/CS8_unpred"
"65213";277;"memory1";"x6bhmbamog";"one_one";"GSnew";"1";"677";"false";"new";0;"20";"correct";"1_1/GS1"
"65216";280;"memory1";"x6bhmbamog";"one_one";"GSnew";"3";"614";"false";"new";0;"21";"correct";"3_1/GS1"
"65219";283;"memory1";"x6bhmbamog";"one_one";"distractor";NA;"564";"false";"new";0;"22";"correct";"distractor_1/dis3"
"65222";286;"memory1";"x6bhmbamog";"one_one";"CSpred";"2";"1132";"false";"new";0;"23";"correct";"2_1/CS2_pred"
"65504";217;"memory1";"x85jluo4dd";"one_one";"CSnonpred";"4";"3557.689999928698";"false";"old";1;"0";"incorrect";"4_1/CS4_unpred"
"65507";220;"memory1";"x85jluo4dd";"one_one";"GSnew";"2";"831.8500000750646";"false";"new";0;"1";"correct";"2_1/GS1"
"65510";223;"memory1";"x85jluo4dd";"one_one";"GSold";"3";"787.4450000235811";"false";"new";0;"2";"correct";"3_1/CS2"
"65513";226;"memory1";"x85jluo4dd";"one_one";"CSnonpred";"2";"938.9700000174344";"false";"old";1;"3";"incorrect";"2_1/CS6_unpred"
"65516";229;"memory1";"x85jluo4dd";"one_one";"GSnew";"4";"644.704999984242";"false";"new";0;"4";"correct";"4_1/GS1"
"65519";232;"memory1";"x85jluo4dd";"one_one";"GSold";"1";"2869.524999987334";"false";"new";0;"5";"correct";"1_1/CS1"
"65522";235;"memory1";"x85jluo4dd";"one_one";"CSnonpred";"3";"615.7649999950081";"false";"old";1;"6";"incorrect";"3_1/CS3_unpred"
"65525";238;"memory1";"x85jluo4dd";"one_one";"GSnew";"3";"676.5900000464171";"false";"new";0;"7";"correct";"3_1/GS1"
"65528";241;"memory1";"x85jluo4dd";"one_one";"distractor";NA;"761.2499999813735";"false";"new";0;"8";"correct";"distractor_1/dis3"
"65531";244;"memory1";"x85jluo4dd";"one_one";"CSpred";"1";"1285.6649999739602";"false";"old";1;"9";"incorrect";"1_1/CS2_pred"
"65534";247;"memory1";"x85jluo4dd";"one_one";"CS";"4";"921.8700000783429";"false";"old";1;"10";"correct";"4_1/CS4"
"65537";250;"memory1";"x85jluo4dd";"one_one";"CSnonpred";"1";"1518.815000075847";"false";"old";1;"11";"incorrect";"1_1/CS2_unpred"
"65540";253;"memory1";"x85jluo4dd";"one_one";"distractor";NA;"774.9250000342727";"false";"new";0;"12";"correct";"distractor_1/dis2"
"65543";256;"memory1";"x85jluo4dd";"one_one";"CSpred";"3";"770.9350000368431";"false";"old";1;"13";"incorrect";"3_1/CS3_pred"
"65546";259;"memory1";"x85jluo4dd";"one_one";"distractor";NA;"699.7850000625476";"false";"new";0;"14";"correct";"distractor_1/dis4"
"65549";262;"memory1";"x85jluo4dd";"one_one";"CSpred";"4";"2357.450000010431";"false";"new";0;"15";"correct";"4_1/CS4_pred"
"65552";265;"memory1";"x85jluo4dd";"one_one";"CSpred";"2";"1046.3849999941885";"false";"old";1;"16";"incorrect";"2_1/CS6_pred"
"65555";268;"memory1";"x85jluo4dd";"one_one";"CS";"1";"1062.5200000358745";"false";"old";1;"17";"correct";"1_1/CS2"
"65558";271;"memory1";"x85jluo4dd";"one_one";"GSold";"4";"797.8349999757484";"false";"new";0;"18";"correct";"4_1/CS7"
"65561";274;"memory1";"x85jluo4dd";"one_one";"GSold";"2";"981.4949999563396";"false";"new";0;"19";"correct";"2_1/CS1"
"65564";277;"memory1";"x85jluo4dd";"one_one";"distractor";NA;"544.1049999790266";"false";"new";0;"20";"correct";"distractor_1/dis1"
"65567";280;"memory1";"x85jluo4dd";"one_one";"CS";"3";"767.5349999917671";"false";"old";1;"21";"correct";"3_1/CS3"
"65570";283;"memory1";"x85jluo4dd";"one_one";"GSnew";"1";"763.9699999708682";"false";"new";0;"22";"correct";"1_1/GS1"
"65573";286;"memory1";"x85jluo4dd";"one_one";"CS";"2";"940.0600000517443";"false";"old";1;"23";"correct";"2_1/CS6"
"65855";217;"memory1";"x9lbz6knjz";"many_one";"distractor";NA;"1295";"false";"new";0;"0";"correct";"distractor_1/dis3"
"65858";220;"memory1";"x9lbz6knjz";"many_one";"distractor";NA;"726";"false";"old";1;"1";"incorrect";"distractor_1/dis1"
"65861";223;"memory1";"x9lbz6knjz";"many_one";"CSnonpred";"3";"820";"false";"old";1;"2";"incorrect";"3_1/CS3_unpred"
"65864";226;"memory1";"x9lbz6knjz";"many_one";"CSnonpred";"4";"685";"false";"old";1;"3";"incorrect";"4_1/CS10_unpred"
"65867";229;"memory1";"x9lbz6knjz";"many_one";"GSnew";"2";"852";"false";"new";0;"4";"correct";"2_1/GS1"
"65870";232;"memory1";"x9lbz6knjz";"many_one";"GSold";"1";"842";"false";"new";0;"5";"correct";"1_1/CS1"
"65873";235;"memory1";"x9lbz6knjz";"many_one";"CS";"1";"743";"false";"old";1;"6";"correct";"1_1/CS5"
"65876";238;"memory1";"x9lbz6knjz";"many_one";"distractor";NA;"667";"false";"new";0;"7";"correct";"distractor_1/dis2"
"65879";241;"memory1";"x9lbz6knjz";"many_one";"GSold";"2";"1306";"false";"new";0;"8";"correct";"2_1/CS10"
"65882";244;"memory1";"x9lbz6knjz";"many_one";"CSnonpred";"2";"964";"false";"old";1;"9";"incorrect";"2_1/CS5_unpred"
"65885";247;"memory1";"x9lbz6knjz";"many_one";"GSnew";"4";"839";"false";"new";0;"10";"correct";"4_1/GS1"
"65888";250;"memory1";"x9lbz6knjz";"many_one";"CSpred";"2";"852";"false";"old";1;"11";"incorrect";"2_1/CS5_pred"
"65891";253;"memory1";"x9lbz6knjz";"many_one";"GSold";"3";"672";"false";"old";1;"12";"incorrect";"3_1/CS5"
"65894";256;"memory1";"x9lbz6knjz";"many_one";"GSnew";"3";"1069";"false";"new";0;"13";"correct";"3_1/GS1"
"65897";259;"memory1";"x9lbz6knjz";"many_one";"CS";"2";"1148";"false";"old";1;"14";"correct";"2_1/CS5"
"65900";262;"memory1";"x9lbz6knjz";"many_one";"CSpred";"1";"775";"false";"old";1;"15";"incorrect";"1_1/CS5_pred"
"65903";265;"memory1";"x9lbz6knjz";"many_one";"GSnew";"1";"1226";"false";"new";0;"16";"correct";"1_1/GS1"
"65906";268;"memory1";"x9lbz6knjz";"many_one";"CS";"4";"661";"false";"old";1;"17";"correct";"4_1/CS10"
"65909";271;"memory1";"x9lbz6knjz";"many_one";"CSpred";"4";"634";"false";"old";1;"18";"incorrect";"4_1/CS10_pred"
"65912";274;"memory1";"x9lbz6knjz";"many_one";"CSnonpred";"1";"948";"false";"old";1;"19";"incorrect";"1_1/CS5_unpred"
"65915";277;"memory1";"x9lbz6knjz";"many_one";"GSold";"4";"631";"false";"old";1;"20";"incorrect";"4_1/CS9"
"65918";280;"memory1";"x9lbz6knjz";"many_one";"CS";"3";"1023";"false";"old";1;"21";"correct";"3_1/CS3"
"65921";283;"memory1";"x9lbz6knjz";"many_one";"CSpred";"3";"686";"false";"old";1;"22";"incorrect";"3_1/CS3_pred"
"65924";286;"memory1";"x9lbz6knjz";"many_one";"distractor";NA;"989";"false";"new";0;"23";"correct";"distractor_1/dis4"
"66206";217;"memory1";"xb3y1w3asz";"many_fill";"distractor";NA;"1819.3299998529255";"false";"new";0;"0";"correct";"distractor_1/dis3"
"66209";220;"memory1";"xb3y1w3asz";"many_fill";"GSnew";"4";"1623.7749999854714";"false";"old";1;"1";"incorrect";"4_1/GS1"
