"";"trial_index";"task";"subject";"type";"category";"response";"rt";"cs_selected"
"3003";194;"direct";"28bx3hmnkl";"CS";"1";-36;"4297";"1_3/CS9"
"3004";195;"direct";"28bx3hmnkl";"CS";"3";-28;"4781";"3_3/CS5"
"3005";196;"direct";"28bx3hmnkl";"CS";"3";-45;"3506";"3_3/CS7"
"3006";197;"direct";"28bx3hmnkl";"CS";"1";28;"2918";"1_3/CS4"
"3007";198;"direct";"28bx3hmnkl";"CS";"3";-35;"5498";"3_3/CS8"
"3008";199;"direct";"28bx3hmnkl";"CS";"4";-100;"4321";"4_3/CS4"
"3009";200;"direct";"28bx3hmnkl";"CS";"4";-100;"2990";"4_3/CS11"
"3010";201;"direct";"28bx3hmnkl";"CS";"2";-27;"3896";"2_3/CS8"
"3011";202;"direct";"28bx3hmnkl";"CS";"3";70;"4152";"3_3/CS6"
"3012";203;"direct";"28bx3hmnkl";"CS";"2";-71;"9532";"2_3/CS4"
"3013";204;"direct";"28bx3hmnkl";"CS";"1";-18;"4951";"1_3/CS8"
"3014";205;"direct";"28bx3hmnkl";"CS";"1";-43;"7041";"1_3/CS11"
"3015";206;"direct";"28bx3hmnkl";"CS";"4";-100;"4738";"4_3/CS9"
"3016";207;"direct";"28bx3hmnkl";"CS";"2";52;"6127";"2_3/CS2"
"3017";208;"direct";"28bx3hmnkl";"CS";"4";48;"5294";"4_3/CS12"
"3018";209;"direct";"28bx3hmnkl";"CS";"1";55;"2843";"1_3/CS2"
"3019";210;"direct";"28bx3hmnkl";"CS";"2";-100;"5574";"2_3/CS9"
"3020";211;"direct";"28bx3hmnkl";"CS";"3";-30;"5254";"3_3/CS1"
"3021";212;"direct";"28bx3hmnkl";"CS";"4";-100;"2820";"4_3/CS3"
"3022";213;"direct";"28bx3hmnkl";"CS";"2";-50;"2541";"2_3/CS6"
"3023";214;"direct";"28bx3hmnkl";"CS";"4";56;"6595";"4_3/CS10"
"3686";175;"direct";"2lgd2prbaa";"CS";"4";27;"4601.980000035837";"4_3/CS12"
"3687";176;"direct";"2lgd2prbaa";"CS";"4";-78;"4763.395000016317";"4_3/CS6"
"3688";177;"direct";"2lgd2prbaa";"CS";"2";-100;"3286.4349998999387";"2_3/CS4"
"3689";178;"direct";"2lgd2prbaa";"CS";"3";43;"3176.9000000786036";"3_3/CS2"
"3690";179;"direct";"2lgd2prbaa";"CS";"3";-17;"3222.655000165105";"3_3/CS10"
"3691";180;"direct";"2lgd2prbaa";"CS";"1";13;"3459.9450000096112";"1_3/CS5"
"3692";181;"direct";"2lgd2prbaa";"CS";"1";-27;"3846.390000078827";"1_3/CS11"
"3693";182;"direct";"2lgd2prbaa";"CS";"1";30;"2725.6449998822063";"1_3/CS2"
"3694";183;"direct";"2lgd2prbaa";"CS";"4";-100;"3389.6549998316914";"4_3/CS9"
"3695";184;"direct";"2lgd2prbaa";"CS";"2";6;"3671.89500015229";"2_3/CS6"
"3696";185;"direct";"2lgd2prbaa";"CS";"2";13;"3010.115000186488";"2_3/CS9"
"3697";186;"direct";"2lgd2prbaa";"CS";"2";12;"2980.570000130683";"2_3/CS7"
"3698";187;"direct";"2lgd2prbaa";"CS";"4";-100;"2819.795000134036";"4_3/CS8"
"3699";188;"direct";"2lgd2prbaa";"CS";"3";-44;"3084.28500010632";"3_3/CS3"
"3700";189;"direct";"2lgd2prbaa";"CS";"3";-27;"15568.105000071228";"3_3/CS7"
"3701";190;"direct";"2lgd2prbaa";"CS";"3";26;"4042.1649999916553";"3_3/CS4"
"3702";191;"direct";"2lgd2prbaa";"CS";"3";-20;"4036.3400001078844";"3_3/CS9"
"3703";192;"direct";"2lgd2prbaa";"CS";"4";-100;"2646.944999927655";"4_3/CS3"
"3704";193;"direct";"2lgd2prbaa";"CS";"3";-44;"2974.739999976009";"3_3/CS8"
"3705";194;"direct";"2lgd2prbaa";"CS";"3";-24;"3723.9850000478327";"3_3/CS6"
"3706";195;"direct";"2lgd2prbaa";"CS";"2";-13;"3680.3150000050664";"2_3/CS10"
"3707";196;"direct";"2lgd2prbaa";"CS";"2";-23;"2807.035000063479";"2_3/CS8"
"3708";197;"direct";"2lgd2prbaa";"CS";"4";-100;"2523.2649999670684";"4_3/CS2"
"3709";198;"direct";"2lgd2prbaa";"CS";"2";-36;"2771.2550000287592";"2_3/CS5"
"3710";199;"direct";"2lgd2prbaa";"CS";"4";-100;"3869.5399998687208";"4_3/CS11"
"3711";200;"direct";"2lgd2prbaa";"CS";"1";-33;"2777.2850000765175";"1_3/CS6"
"3712";201;"direct";"2lgd2prbaa";"CS";"4";-100;"2784.864999819547";"4_3/CS7"
"3713";202;"direct";"2lgd2prbaa";"CS";"4";-100;"3032.6149999164045";"4_3/CS1"
"3714";203;"direct";"2lgd2prbaa";"CS";"4";-100;"3128.580000018701";"4_3/CS4"
"3715";204;"direct";"2lgd2prbaa";"CS";"2";29;"3271.324999863282";"2_3/CS1"
"3716";205;"direct";"2lgd2prbaa";"CS";"1";-100;"4160.470000002533";"1_3/CS12"
"3717";206;"direct";"2lgd2prbaa";"CS";"2";-36;"4335.1849999744445";"2_3/CS2"
"3718";207;"direct";"2lgd2prbaa";"CS";"2";-24;"5260.22500009276";"2_3/CS3"
"3719";208;"direct";"2lgd2prbaa";"CS";"1";38;"3570.6350000109524";"1_3/CS1"
"3720";209;"direct";"2lgd2prbaa";"CS";"1";-49;"2647.7299998514354";"1_3/CS8"
"3721";210;"direct";"2lgd2prbaa";"CS";"1";-29;"3169.590000063181";"1_3/CS9"
"3722";211;"direct";"2lgd2prbaa";"CS";"3";-23;"3083.2150001078844";"3_3/CS1"
"3723";212;"direct";"2lgd2prbaa";"CS";"3";-34;"6038.005000213161";"3_3/CS5"
"3724";213;"direct";"2lgd2prbaa";"CS";"1";-31;"2980.9799999929965";"1_3/CS7"
"3725";214;"direct";"2lgd2prbaa";"CS";"1";-30;"2755.6600000243634";"1_3/CS3"
"4037";175;"direct";"2oyobcd21b";"CS";"3";-35;"8440";"3_3/CS4"
"4038";176;"direct";"2oyobcd21b";"CS";"1";-71;"4498";"1_3/CS4"
"4039";177;"direct";"2oyobcd21b";"CS";"1";30;"2960";"1_3/CS9"
"4040";178;"direct";"2oyobcd21b";"CS";"2";-36;"4027";"2_3/CS10"
"4041";179;"direct";"2oyobcd21b";"CS";"4";21;"6253";"4_3/CS2"
"4042";180;"direct";"2oyobcd21b";"CS";"1";-58;"3270";"1_3/CS7"
"4043";181;"direct";"2oyobcd21b";"CS";"1";-43;"3012";"1_3/CS10"
"4044";182;"direct";"2oyobcd21b";"CS";"2";19;"2884";"2_3/CS6"
"4045";183;"direct";"2oyobcd21b";"CS";"4";-58;"3280";"4_3/CS4"
"4046";184;"direct";"2oyobcd21b";"CS";"4";-100;"4455";"4_3/CS6"
"4047";185;"direct";"2oyobcd21b";"CS";"3";-53;"2907";"3_3/CS1"
"4048";186;"direct";"2oyobcd21b";"CS";"2";43;"5746";"2_3/CS9"
"4049";187;"direct";"2oyobcd21b";"CS";"4";78;"3440";"4_3/CS12"
"4050";188;"direct";"2oyobcd21b";"CS";"1";21;"4900";"1_3/CS1"
"4051";189;"direct";"2oyobcd21b";"CS";"2";-68;"2703";"2_3/CS8"
"4052";190;"direct";"2oyobcd21b";"CS";"3";32;"4446";"3_3/CS8"
"4053";191;"direct";"2oyobcd21b";"CS";"3";-49;"2781";"3_3/CS6"
"4054";192;"direct";"2oyobcd21b";"CS";"2";-100;"3320";"2_3/CS2"
"4055";193;"direct";"2oyobcd21b";"CS";"2";9;"4196";"2_3/CS5"
"4056";194;"direct";"2oyobcd21b";"CS";"1";24;"3300";"1_3/CS12"
"4057";195;"direct";"2oyobcd21b";"CS";"3";-60;"2918";"3_3/CS2"
"4058";196;"direct";"2oyobcd21b";"CS";"4";27;"2638";"4_3/CS9"
"4059";197;"direct";"2oyobcd21b";"CS";"2";51;"2685";"2_3/CS7"
"4060";198;"direct";"2oyobcd21b";"CS";"2";19;"2745";"2_3/CS1"
"4061";199;"direct";"2oyobcd21b";"CS";"3";4;"3546";"3_3/CS3"
"4062";200;"direct";"2oyobcd21b";"CS";"3";-68;"4117";"3_3/CS5"
"4063";201;"direct";"2oyobcd21b";"CS";"4";-78;"3446";"4_3/CS1"
"4064";202;"direct";"2oyobcd21b";"CS";"2";-58;"2907";"2_3/CS4"
"4065";203;"direct";"2oyobcd21b";"CS";"3";-49;"3302";"3_3/CS7"
"4066";204;"direct";"2oyobcd21b";"CS";"4";45;"4018";"4_3/CS8"
"4067";205;"direct";"2oyobcd21b";"CS";"1";31;"3333";"1_3/CS5"
"4068";206;"direct";"2oyobcd21b";"CS";"1";9;"2341";"1_3/CS6"
"4069";207;"direct";"2oyobcd21b";"CS";"1";-47;"3984";"1_3/CS3"
"4070";208;"direct";"2oyobcd21b";"CS";"4";-41;"3696";"4_3/CS3"
"4071";209;"direct";"2oyobcd21b";"CS";"3";-34;"6160";"3_3/CS9"
"4072";210;"direct";"2oyobcd21b";"CS";"2";32;"3357";"2_3/CS3"
"4073";211;"direct";"2oyobcd21b";"CS";"4";17;"4209";"4_3/CS7"
"4074";212;"direct";"2oyobcd21b";"CS";"3";-46;"3483";"3_3/CS10"
"4075";213;"direct";"2oyobcd21b";"CS";"1";-41;"2631";"1_3/CS2"
"4076";214;"direct";"2oyobcd21b";"CS";"4";-25;"3525";"4_3/CS11"
"4388";175;"direct";"2rqw3kun2r";"CS";"2";-24;"12695.584999999497";"2_3/CS2"
"4389";176;"direct";"2rqw3kun2r";"CS";"3";100;"7563.135000000359";"3_3/CS6"
"4390";177;"direct";"2rqw3kun2r";"CS";"1";58;"4168.879999999306";"1_3/CS7"
"4391";178;"direct";"2rqw3kun2r";"CS";"4";-31;"7291.110000000102";"4_3/CS7"
"4392";179;"direct";"2rqw3kun2r";"CS";"3";-69;"5127.300000000163";"3_3/CS10"
"4393";180;"direct";"2rqw3kun2r";"CS";"3";100;"3509.7050000004238";"3_3/CS7"
"4394";181;"direct";"2rqw3kun2r";"CS";"4";-66;"5213.854999999981";"4_3/CS6"
"4395";182;"direct";"2rqw3kun2r";"CS";"2";-1;"8677.900000000605";"2_3/CS10"
"4396";183;"direct";"2rqw3kun2r";"CS";"1";58;"6370.360000000801";"1_3/CS6"
"4397";184;"direct";"2rqw3kun2r";"CS";"2";71;"3633.250000000815";"2_3/CS1"
"4398";185;"direct";"2rqw3kun2r";"CS";"1";17;"6576.739999998594";"1_3/CS2"
"4399";186;"direct";"2rqw3kun2r";"CS";"3";-91;"5787.8199999995995";"3_3/CS8"
"4400";187;"direct";"2rqw3kun2r";"CS";"2";100;"4105.379999999073";"2_3/CS7"
"4401";188;"direct";"2rqw3kun2r";"CS";"3";27;"5382.9049999985145";"3_3/CS2"
"4402";189;"direct";"2rqw3kun2r";"CS";"4";-25;"6978.945000000764";"4_3/CS2"
"4403";190;"direct";"2rqw3kun2r";"CS";"1";21;"4794.684999999008";"1_3/CS9"
"4404";191;"direct";"2rqw3kun2r";"CS";"4";100;"4715.874999999884";"4_3/CS12"
"4405";192;"direct";"2rqw3kun2r";"CS";"1";-13;"10970.899999998393";"1_3/CS5"
"4406";193;"direct";"2rqw3kun2r";"CS";"4";-56;"7677.499999999767";"4_3/CS4"
"4407";194;"direct";"2rqw3kun2r";"CS";"1";30;"4800.540000000154";"1_3/CS12"
"4408";195;"direct";"2rqw3kun2r";"CS";"2";20;"5819.8250000005355";"2_3/CS3"
"4409";196;"direct";"2rqw3kun2r";"CS";"1";73;"5469.4500000005355";"1_3/CS10"
"4410";197;"direct";"2rqw3kun2r";"CS";"2";-68;"4788.085000000196";"2_3/CS8"
"4411";198;"direct";"2rqw3kun2r";"CS";"3";-85;"6564.52499999979";"3_3/CS1"
"4412";199;"direct";"2rqw3kun2r";"CS";"1";-81;"4697.695000000764";"1_3/CS3"
"4413";200;"direct";"2rqw3kun2r";"CS";"4";-53;"3535.82000000088";"4_3/CS11"
"4414";201;"direct";"2rqw3kun2r";"CS";"4";72;"9092.68499999959";"4_3/CS1"
"4415";202;"direct";"2rqw3kun2r";"CS";"4";47;"4253.679999999818";"4_3/CS10"
"4416";203;"direct";"2rqw3kun2r";"CS";"3";-100;"3913.709999998915";"3_3/CS5"
"4417";204;"direct";"2rqw3kun2r";"CS";"4";-57;"5109.615000001155";"4_3/CS5"
"4418";205;"direct";"2rqw3kun2r";"CS";"3";40;"4300.765000000014";"3_3/CS4"
"4419";206;"direct";"2rqw3kun2r";"CS";"4";-57;"4821.81000000122";"4_3/CS9"
"4420";207;"direct";"2rqw3kun2r";"CS";"2";12;"7008.925000000163";"2_3/CS5"
"4421";208;"direct";"2rqw3kun2r";"CS";"3";-37;"6282.769999999786";"3_3/CS9"
"4422";209;"direct";"2rqw3kun2r";"CS";"2";81;"5385.915000000736";"2_3/CS6"
"4423";210;"direct";"2rqw3kun2r";"CS";"2";52;"4480.589999999269";"2_3/CS9"
"4424";211;"direct";"2rqw3kun2r";"CS";"3";-68;"7350.7900000003865";"3_3/CS3"
"4425";212;"direct";"2rqw3kun2r";"CS";"1";-100;"4219.900000000023";"1_3/CS4"
"4426";213;"direct";"2rqw3kun2r";"CS";"2";54;"16177.630000000121";"2_3/CS4"
"4427";214;"direct";"2rqw3kun2r";"CS";"1";46;"4362.979999999981";"1_3/CS1"
"4739";175;"direct";"2topmaxcp6";"CS";"3";25;"6131";"3_3/CS10"
"4740";176;"direct";"2topmaxcp6";"CS";"2";-56;"3825";"2_3/CS4"
"4741";177;"direct";"2topmaxcp6";"CS";"3";-6;"4443";"3_3/CS9"
"4742";178;"direct";"2topmaxcp6";"CS";"2";25;"5244";"2_3/CS1"
"4743";179;"direct";"2topmaxcp6";"CS";"1";-62;"4094";"1_3/CS11"
"4744";180;"direct";"2topmaxcp6";"CS";"1";62;"5015";"1_3/CS10"
"4745";181;"direct";"2topmaxcp6";"CS";"1";-34;"3605";"1_3/CS3"
"4746";182;"direct";"2topmaxcp6";"CS";"1";-67;"4014";"1_3/CS2"
"4747";183;"direct";"2topmaxcp6";"CS";"2";-49;"7264";"2_3/CS7"
"4748";184;"direct";"2topmaxcp6";"CS";"1";-11;"3285";"1_3/CS7"
"4749";185;"direct";"2topmaxcp6";"CS";"3";-32;"3635";"3_3/CS5"
"4750";186;"direct";"2topmaxcp6";"CS";"1";54;"5453";"1_3/CS1"
"4751";187;"direct";"2topmaxcp6";"CS";"3";-19;"4255";"3_3/CS6"
"4752";188;"direct";"2topmaxcp6";"CS";"3";-58;"4234";"3_3/CS8"
"4753";189;"direct";"2topmaxcp6";"CS";"4";11;"3855";"4_3/CS12"
"4754";190;"direct";"2topmaxcp6";"CS";"4";-18;"3205";"4_3/CS8"
"4755";191;"direct";"2topmaxcp6";"CS";"3";27;"4995";"3_3/CS7"
"4756";192;"direct";"2topmaxcp6";"CS";"4";30;"3130";"4_3/CS2"
"4757";193;"direct";"2topmaxcp6";"CS";"2";-49;"4180";"2_3/CS2"
"4758";194;"direct";"2topmaxcp6";"CS";"3";-28;"3326";"3_3/CS2"
"4759";195;"direct";"2topmaxcp6";"CS";"4";-30;"5196";"4_3/CS6"
"4760";196;"direct";"2topmaxcp6";"CS";"4";-45;"3355";"4_3/CS1"
"4761";197;"direct";"2topmaxcp6";"CS";"2";-53;"3467";"2_3/CS9"
"4762";198;"direct";"2topmaxcp6";"CS";"3";-9;"5342";"3_3/CS3"
"4763";199;"direct";"2topmaxcp6";"CS";"1";21;"3544";"1_3/CS4"
"4764";200;"direct";"2topmaxcp6";"CS";"2";-53;"4594";"2_3/CS8"
"4765";201;"direct";"2topmaxcp6";"CS";"4";11;"3756";"4_3/CS3"
"4766";202;"direct";"2topmaxcp6";"CS";"1";-27;"4744";"1_3/CS12"
"4767";203;"direct";"2topmaxcp6";"CS";"3";-39;"3835";"3_3/CS4"
"4768";204;"direct";"2topmaxcp6";"CS";"4";-38;"5684";"4_3/CS9"
"4769";205;"direct";"2topmaxcp6";"CS";"4";-18;"3065";"4_3/CS10"
"4770";206;"direct";"2topmaxcp6";"CS";"2";-65;"3244";"2_3/CS6"
"4771";207;"direct";"2topmaxcp6";"CS";"2";-44;"3434";"2_3/CS3"
"4772";208;"direct";"2topmaxcp6";"CS";"3";-49;"4155";"3_3/CS1"
"4773";209;"direct";"2topmaxcp6";"CS";"4";-29;"5265";"4_3/CS5"
"4774";210;"direct";"2topmaxcp6";"CS";"1";-34;"5674";"1_3/CS8"
"4775";211;"direct";"2topmaxcp6";"CS";"1";-5;"5112";"1_3/CS6"
"4776";212;"direct";"2topmaxcp6";"CS";"2";-51;"2865";"2_3/CS10"
"4777";213;"direct";"2topmaxcp6";"CS";"2";-2;"9703";"2_3/CS5"
"4778";214;"direct";"2topmaxcp6";"CS";"4";29;"4806";"4_3/CS7"
"5090";175;"direct";"31avj7mzjj";"CS";"3";4;"6515.354999999632";"3_3/CS7"
"5091";176;"direct";"31avj7mzjj";"CS";"3";3;"4267.195000000414";"3_3/CS3"
"5092";177;"direct";"31avj7mzjj";"CS";"4";67;"3927.274999998277";"4_3/CS2"
"5093";178;"direct";"31avj7mzjj";"CS";"3";-21;"2811.5400000023656";"3_3/CS1"
"5094";179;"direct";"31avj7mzjj";"CS";"4";-53;"3893.655000003404";"4_3/CS4"
"5095";180;"direct";"31avj7mzjj";"CS";"1";69;"5563.870000001742";"1_3/CS1"
"5096";181;"direct";"31avj7mzjj";"CS";"4";-66;"3387.6950000012293";"4_3/CS11"
"5097";182;"direct";"31avj7mzjj";"CS";"3";8;"2901.064999998198";"3_3/CS5"
"5098";183;"direct";"31avj7mzjj";"CS";"3";51;"3585.829999999958";"3_3/CS6"
"5099";184;"direct";"31avj7mzjj";"CS";"3";-11;"6136.305000000051";"3_3/CS9"
"5100";185;"direct";"31avj7mzjj";"CS";"2";-71;"4743.859999998589";"2_3/CS8"
"5101";186;"direct";"31avj7mzjj";"CS";"1";-75;"3492.7800000004936";"1_3/CS2"
"5102";187;"direct";"31avj7mzjj";"CS";"4";-100;"4705.689999998896";"4_3/CS9"
"5103";188;"direct";"31avj7mzjj";"CS";"2";-73;"5186.275000000023";"2_3/CS10"
"5104";189;"direct";"31avj7mzjj";"CS";"1";-76;"4502.120000001043";"1_3/CS12"
"5105";190;"direct";"31avj7mzjj";"CS";"3";-17;"5218.659999998636";"3_3/CS10"
"5106";191;"direct";"31avj7mzjj";"CS";"1";31;"4989.955000001006";"1_3/CS10"
"5107";192;"direct";"31avj7mzjj";"CS";"4";-87;"4450.629999999306";"4_3/CS3"
"5108";193;"direct";"31avj7mzjj";"CS";"2";-69;"6223.020000001183";"2_3/CS6"
"5109";194;"direct";"31avj7mzjj";"CS";"3";-41;"7773.434999999241";"3_3/CS4"
"5110";195;"direct";"31avj7mzjj";"CS";"4";-72;"5757.159999997355";"4_3/CS8"
"5111";196;"direct";"31avj7mzjj";"CS";"2";30;"5158.605000000563";"2_3/CS1"
"5112";197;"direct";"31avj7mzjj";"CS";"2";-97;"5494.815000001923";"2_3/CS9"
"5113";198;"direct";"31avj7mzjj";"CS";"1";15;"3603.689999999944";"1_3/CS8"
"5114";199;"direct";"31avj7mzjj";"CS";"4";52;"7433.4799999997485";"4_3/CS7"
"5115";200;"direct";"31avj7mzjj";"CS";"1";20;"6259.58499999973";"1_3/CS3"
"5116";201;"direct";"31avj7mzjj";"CS";"1";25;"4196.845000002184";"1_3/CS6"
"5117";202;"direct";"31avj7mzjj";"CS";"3";44;"3945.464999997057";"3_3/CS2"
"5118";203;"direct";"31avj7mzjj";"CS";"2";-65;"3810.369999999297";"2_3/CS7"
"5119";204;"direct";"31avj7mzjj";"CS";"2";-94;"7486.0249999983935";"2_3/CS3"
"5120";205;"direct";"31avj7mzjj";"CS";"4";-88;"4297.145000000368";"4_3/CS1"
"5121";206;"direct";"31avj7mzjj";"CS";"1";17;"4873.96499999892";"1_3/CS7"
"5122";207;"direct";"31avj7mzjj";"CS";"2";81;"5236.8899999965215";"2_3/CS5"
"5123";208;"direct";"31avj7mzjj";"CS";"2";45;"3889.8349999981";"2_3/CS2"
"5124";209;"direct";"31avj7mzjj";"CS";"1";18;"5984.27000000095";"1_3/CS4"
"5125";210;"direct";"31avj7mzjj";"CS";"1";14;"3651.6850000007544";"1_3/CS9"
"5126";211;"direct";"31avj7mzjj";"CS";"3";-60;"4158.070000001346";"3_3/CS8"
"5127";212;"direct";"31avj7mzjj";"CS";"4";-41;"4514.005000000936";"4_3/CS6"
"5128";213;"direct";"31avj7mzjj";"CS";"2";-66;"4542.884999998962";"2_3/CS4"
"5129";214;"direct";"31avj7mzjj";"CS";"4";-36;"6446.749999999185";"4_3/CS12"
"6143";175;"direct";"3lnf3nscga";"CS";"3";48;"5762.4549999891315";"3_3/CS3"
"6144";176;"direct";"3lnf3nscga";"CS";"3";-84;"4909.209999983432";"3_3/CS10"
"6145";177;"direct";"3lnf3nscga";"CS";"2";-100;"2341.874999983702";"2_3/CS3"
"6146";178;"direct";"3lnf3nscga";"CS";"3";-100;"3662.354999978561";"3_3/CS9"
"6147";179;"direct";"3lnf3nscga";"CS";"2";-100;"2605.730000010226";"2_3/CS6"
"6148";180;"direct";"3lnf3nscga";"CS";"3";-27;"3357.9700000118464";"3_3/CS4"
"6149";181;"direct";"3lnf3nscga";"CS";"1";-100;"2317.5950000004377";"1_3/CS2"
"6150";182;"direct";"3lnf3nscga";"CS";"4";-84;"3150.244999997085";"4_3/CS2"
"6151";183;"direct";"3lnf3nscga";"CS";"2";-100;"2597.5449999968987";"2_3/CS9"
"6152";184;"direct";"3lnf3nscga";"CS";"1";13;"3438.304999988759";"1_3/CS3"
"6153";185;"direct";"3lnf3nscga";"CS";"4";-100;"3205.4950000019744";"4_3/CS3"
"6154";186;"direct";"3lnf3nscga";"CS";"3";-100;"2613.695000007283";"3_3/CS5"
"6155";187;"direct";"3lnf3nscga";"CS";"4";-71;"2294.065000023693";"4_3/CS11"
"6156";188;"direct";"3lnf3nscga";"CS";"3";31;"3134.1450000181794";"3_3/CS2"
"6157";189;"direct";"3lnf3nscga";"CS";"2";90;"3214.204999996582";"2_3/CS5"
"6158";190;"direct";"3lnf3nscga";"CS";"4";83;"3774.2900000012014";"4_3/CS7"
"6159";191;"direct";"3lnf3nscga";"CS";"2";-100;"2293.0499999783933";"2_3/CS10"
"6160";192;"direct";"3lnf3nscga";"CS";"1";-76;"4015.0549999962095";"1_3/CS7"
"6161";193;"direct";"3lnf3nscga";"CS";"1";0;"3173.0050000187475";"1_3/CS1"
"6162";194;"direct";"3lnf3nscga";"CS";"1";-100;"3894.1549999872223";"1_3/CS8"
"6163";195;"direct";"3lnf3nscga";"CS";"1";-100;"3197.34499999322";"1_3/CS9"
"6164";196;"direct";"3lnf3nscga";"CS";"4";100;"2614.3600000068545";"4_3/CS6"
"6165";197;"direct";"3lnf3nscga";"CS";"4";-100;"2205.9599999920465";"4_3/CS1"
"6166";198;"direct";"3lnf3nscga";"CS";"2";-100;"2790.275000006659";"2_3/CS4"
"6167";199;"direct";"3lnf3nscga";"CS";"3";-100;"3205.6849999935366";"3_3/CS8"
"6168";200;"direct";"3lnf3nscga";"CS";"2";-100;"2365.9650000045076";"2_3/CS7"
"6169";201;"direct";"3lnf3nscga";"CS";"4";-100;"3037.9850000026636";"4_3/CS12"
"6170";202;"direct";"3lnf3nscga";"CS";"3";-100;"2686.389999988023";"3_3/CS6"
"6171";203;"direct";"3lnf3nscga";"CS";"3";-100;"2702.2649999998976";"3_3/CS1"
"6172";204;"direct";"3lnf3nscga";"CS";"2";-100;"3341.9949999952223";"2_3/CS2"
"6173";205;"direct";"3lnf3nscga";"CS";"4";-100;"2540.9599999838974";"4_3/CS5"
"6174";206;"direct";"3lnf3nscga";"CS";"1";-100;"3397.880000004079";"1_3/CS10"
"6175";207;"direct";"3lnf3nscga";"CS";"1";-100;"3718.510000006063";"1_3/CS12"
"6176";208;"direct";"3lnf3nscga";"CS";"2";-100;"2900.7699999783654";"2_3/CS8"
"6177";209;"direct";"3lnf3nscga";"CS";"3";-88;"2893.19499998237";"3_3/CS7"
"6178";210;"direct";"3lnf3nscga";"CS";"4";-100;"2862.2900000191294";"4_3/CS9"
"6179";211;"direct";"3lnf3nscga";"CS";"1";-100;"2140.879999991739";"1_3/CS4"
"6180";212;"direct";"3lnf3nscga";"CS";"4";-100;"2174.4150000158697";"4_3/CS4"
"6181";213;"direct";"3lnf3nscga";"CS";"2";-100;"2670.624999998836";"2_3/CS1"
"6182";214;"direct";"3lnf3nscga";"CS";"1";-100;"2517.9150000039954";"1_3/CS5"
"6494";175;"direct";"3vrnon1bwu";"CS";"1";-77;"4186";"1_3/CS2"
"6495";176;"direct";"3vrnon1bwu";"CS";"3";-85;"17345";"3_3/CS9"
"6496";177;"direct";"3vrnon1bwu";"CS";"3";-61;"3082";"3_3/CS10"
"6497";178;"direct";"3vrnon1bwu";"CS";"2";-37;"3825";"2_3/CS10"
"6498";179;"direct";"3vrnon1bwu";"CS";"4";92;"2717";"4_3/CS7"
"6499";180;"direct";"3vrnon1bwu";"CS";"4";89;"2458";"4_3/CS11"
"6500";181;"direct";"3vrnon1bwu";"CS";"4";74;"2353";"4_3/CS10"
"6501";182;"direct";"3vrnon1bwu";"CS";"4";33;"2865";"4_3/CS4"
"6502";183;"direct";"3vrnon1bwu";"CS";"4";-19;"4172";"4_3/CS5"
"6503";184;"direct";"3vrnon1bwu";"CS";"1";-31;"3179";"1_3/CS11"
"6504";185;"direct";"3vrnon1bwu";"CS";"2";86;"3742";"2_3/CS4"
"6505";186;"direct";"3vrnon1bwu";"CS";"2";-80;"2873";"2_3/CS3"
"6506";187;"direct";"3vrnon1bwu";"CS";"1";-85;"2671";"1_3/CS4"
"6507";188;"direct";"3vrnon1bwu";"CS";"3";81;"3591";"3_3/CS5"
"6508";189;"direct";"3vrnon1bwu";"CS";"1";90;"3856";"1_3/CS10"
"6509";190;"direct";"3vrnon1bwu";"CS";"2";-92;"2601";"2_3/CS2"
"6510";191;"direct";"3vrnon1bwu";"CS";"4";-100;"3713";"4_3/CS9"
"6511";192;"direct";"3vrnon1bwu";"CS";"4";100;"2608";"4_3/CS6"
"6512";193;"direct";"3vrnon1bwu";"CS";"3";-34;"2926";"3_3/CS4"
"6513";194;"direct";"3vrnon1bwu";"CS";"4";100;"3329";"4_3/CS8"
"6514";195;"direct";"3vrnon1bwu";"CS";"1";33;"2333";"1_3/CS9"
"6515";196;"direct";"3vrnon1bwu";"CS";"2";-60;"2008";"2_3/CS7"
"6516";197;"direct";"3vrnon1bwu";"CS";"1";-90;"3750";"1_3/CS8"
"6517";198;"direct";"3vrnon1bwu";"CS";"3";-70;"2341";"3_3/CS7"
"6518";199;"direct";"3vrnon1bwu";"CS";"2";-58;"2417";"2_3/CS6"
"6519";200;"direct";"3vrnon1bwu";"CS";"2";100;"2496";"2_3/CS5"
"6520";201;"direct";"3vrnon1bwu";"CS";"3";-83;"2385";"3_3/CS3"
"6521";202;"direct";"3vrnon1bwu";"CS";"1";32;"2178";"1_3/CS3"
"6522";203;"direct";"3vrnon1bwu";"CS";"1";-77;"2953";"1_3/CS12"
"6523";204;"direct";"3vrnon1bwu";"CS";"2";-91;"4386";"2_3/CS8"
"6524";205;"direct";"3vrnon1bwu";"CS";"4";100;"3154";"4_3/CS12"
"6525";206;"direct";"3vrnon1bwu";"CS";"1";-68;"2264";"1_3/CS5"
"6526";207;"direct";"3vrnon1bwu";"CS";"1";84;"2618";"1_3/CS7"
"6527";208;"direct";"3vrnon1bwu";"CS";"2";98;"2965";"2_3/CS1"
"6528";209;"direct";"3vrnon1bwu";"CS";"3";-92;"2567";"3_3/CS8"
"6529";210;"direct";"3vrnon1bwu";"CS";"4";100;"2462";"4_3/CS1"
